"customer_id","customer_name","order_count","total_revenue","avg_order_value","cancelled_orders","cancellation_rate"
2905,"Customer 02905",11,9114.27,828.57,1,9.09
2906,"Customer 02906",14,22385.98,1599.00,1,7.14
2907,"Customer 02907",10,8683.76,868.38,0,0.00
2908,"Customer 02908",9,11926.33,1325.15,0,0.00
2909,"Customer 02909",8,9208.03,1151.00,1,12.50
2910,"Customer 02910",13,14352.17,1104.01,0,0.00
2911,"Customer 02911",10,14508.22,1450.82,2,20.00
2912,"Customer 02912",18,16971.44,942.86,1,5.56
2913,"Customer 02913",10,14579.97,1458.00,0,0.00
2914,"Customer 02914",11,12679.80,1152.71,2,18.18
2915,"Customer 02915",13,13328.21,1025.25,0,0.00
2916,"Customer 02916",10,11036.46,1103.65,0,0.00
2917,"Customer 02917",7,7812.85,1116.12,0,0.00
2918,"Customer 02918",10,18210.04,1821.00,1,10.00
2919,"Customer 02919",10,15674.27,1567.43,1,10.00
2920,"Customer 02920",11,13719.96,1247.27,2,18.18
2921,"Customer 02921",8,5198.12,649.77,2,25.00
2922,"Customer 02922",8,10796.62,1349.58,1,12.50
2923,"Customer 02923",10,10123.57,1012.36,0,0.00
2924,"Customer 02924",9,5722.88,635.88,1,11.11
2925,"Customer 02925",13,13523.29,1040.25,0,0.00
2926,"Customer 02926",13,11750.28,903.87,0,0.00
2927,"Customer 02927",10,11996.11,1199.61,0,0.00
2928,"Customer 02928",5,7373.27,1474.65,0,0.00
2929,"Customer 02929",10,14532.96,1453.30,1,10.00
2930,"Customer 02930",7,9500.86,1357.27,0,0.00
2931,"Customer 02931",16,9745.57,609.10,0,0.00
2932,"Customer 02932",11,13034.76,1184.98,2,18.18
2933,"Customer 02933",10,15236.14,1523.61,1,10.00
2934,"Customer 02934",5,4095.43,819.09,0,0.00
2935,"Customer 02935",7,14133.88,2019.13,0,0.00
2936,"Customer 02936",10,9716.91,971.69,0,0.00
2937,"Customer 02937",11,6931.36,630.12,0,0.00
2938,"Customer 02938",7,7005.21,1000.74,0,0.00
2939,"Customer 02939",5,3615.23,723.05,0,0.00
2940,"Customer 02940",9,17218.90,1913.21,0,0.00
2941,"Customer 02941",7,11640.92,1662.99,0,0.00
2942,"Customer 02942",16,20571.44,1285.72,0,0.00
2943,"Customer 02943",3,5136.10,1712.03,0,0.00
2944,"Customer 02944",10,10784.89,1078.49,0,0.00
2945,"Customer 02945",14,13264.42,947.46,0,0.00
2946,"Customer 02946",13,24345.65,1872.74,2,15.38
2947,"Customer 02947",10,7947.47,794.75,0,0.00
2948,"Customer 02948",13,9488.58,729.89,1,7.69
2949,"Customer 02949",10,20933.62,2093.36,1,10.00
2950,"Customer 02950",9,6432.51,714.72,1,11.11
2951,"Customer 02951",6,4276.88,712.81,1,16.67
2952,"Customer 02952",5,2107.45,421.49,0,0.00
2953,"Customer 02953",9,9322.30,1035.81,1,11.11
2954,"Customer 02954",8,4877.65,609.71,1,12.50
2955,"Customer 02955",8,10518.26,1314.78,2,25.00
2956,"Customer 02956",13,24462.49,1881.73,2,15.38
2957,"Customer 02957",10,10531.80,1053.18,0,0.00
2958,"Customer 02958",6,7912.66,1318.78,0,0.00
2959,"Customer 02959",12,13593.10,1132.76,0,0.00
2960,"Customer 02960",14,12254.90,875.35,0,0.00
2961,"Customer 02961",9,8696.61,966.29,0,0.00
2962,"Customer 02962",17,21303.62,1253.15,0,0.00
2963,"Customer 02963",7,4455.05,636.44,0,0.00
2964,"Customer 02964",10,12227.22,1222.72,1,10.00
2965,"Customer 02965",12,6968.18,580.68,1,8.33
2966,"Customer 02966",10,10035.71,1003.57,0,0.00
2967,"Customer 02967",4,4450.18,1112.55,0,0.00
2968,"Customer 02968",8,23580.36,2947.55,1,12.50
2969,"Customer 02969",6,8220.62,1370.10,0,0.00
2970,"Customer 02970",10,15718.93,1571.89,1,10.00
2971,"Customer 02971",4,2919.32,729.83,0,0.00
2972,"Customer 02972",6,8156.89,1359.48,0,0.00
2973,"Customer 02973",16,9819.83,613.74,2,12.50
2974,"Customer 02974",9,18495.06,2055.01,0,0.00
2975,"Customer 02975",8,8785.29,1098.16,0,0.00
2976,"Customer 02976",10,12523.88,1252.39,0,0.00
2977,"Customer 02977",12,17056.48,1421.37,1,8.33
2978,"Customer 02978",7,11697.31,1671.04,0,0.00
2979,"Customer 02979",9,18762.85,2084.76,0,0.00
2980,"Customer 02980",6,9372.86,1562.14,0,0.00
2981,"Customer 02981",10,15256.90,1525.69,1,10.00
2982,"Customer 02982",11,6425.21,584.11,0,0.00
2983,"Customer 02983",8,15953.94,1994.24,0,0.00
2984,"Customer 02984",10,8519.14,851.91,0,0.00
2985,"Customer 02985",11,7989.36,726.31,1,9.09
2986,"Customer 02986",16,21363.44,1335.22,1,6.25
2987,"Customer 02987",14,17763.19,1268.80,0,0.00
2988,"Customer 02988",8,9018.80,1127.35,0,0.00
2989,"Customer 02989",7,2488.80,355.54,0,0.00
2990,"Customer 02990",15,15992.00,1066.13,1,6.67
2991,"Customer 02991",12,13198.17,1099.85,0,0.00
2992,"Customer 02992",13,9999.35,769.18,0,0.00
2993,"Customer 02993",12,14909.90,1242.49,0,0.00
2994,"Customer 02994",11,8566.09,778.74,0,0.00
2995,"Customer 02995",16,15265.20,954.08,0,0.00
2996,"Customer 02996",11,12894.24,1172.20,1,9.09
2997,"Customer 02997",9,9997.29,1110.81,1,11.11
2998,"Customer 02998",9,11477.98,1275.33,1,11.11
2999,"Customer 02999",7,11461.39,1637.34,0,0.00
3000,"Customer 03000",14,20145.47,1438.96,0,0.00
3001,"Customer 03001",10,8774.44,877.44,2,20.00
3002,"Customer 03002",9,8651.90,961.32,0,0.00
3003,"Customer 03003",10,7970.38,797.04,1,10.00
3004,"Customer 03004",8,12088.18,1511.02,0,0.00
3005,"Customer 03005",12,10669.06,889.09,0,0.00
3006,"Customer 03006",7,8371.27,1195.90,0,0.00
3007,"Customer 03007",7,6783.68,969.10,1,14.29
3008,"Customer 03008",13,15011.01,1154.69,0,0.00
3009,"Customer 03009",10,16019.80,1601.98,0,0.00
3010,"Customer 03010",6,10470.08,1745.01,0,0.00
3011,"Customer 03011",10,6961.88,696.19,0,0.00
3012,"Customer 03012",8,11628.10,1453.51,1,12.50
3013,"Customer 03013",8,12846.35,1605.79,1,12.50
3014,"Customer 03014",12,9318.28,776.52,3,25.00
3015,"Customer 03015",3,1212.57,404.19,0,0.00
3016,"Customer 03016",10,12139.73,1213.97,1,10.00
3017,"Customer 03017",18,20484.22,1138.01,3,16.67
3018,"Customer 03018",11,8285.17,753.20,0,0.00
3019,"Customer 03019",14,14936.67,1066.91,0,0.00
3020,"Customer 03020",10,9337.57,933.76,1,10.00
3021,"Customer 03021",6,8449.08,1408.18,0,0.00
3022,"Customer 03022",10,12487.62,1248.76,0,0.00
3023,"Customer 03023",9,11037.45,1226.38,1,11.11
3024,"Customer 03024",3,1306.94,435.65,1,33.33
3025,"Customer 03025",10,15622.32,1562.23,1,10.00
3026,"Customer 03026",12,18645.73,1553.81,0,0.00
3027,"Customer 03027",9,13756.31,1528.48,1,11.11
3028,"Customer 03028",17,27295.99,1605.65,0,0.00
3029,"Customer 03029",3,3969.96,1323.32,0,0.00
3030,"Customer 03030",14,19375.42,1383.96,1,7.14
3031,"Customer 03031",14,17940.68,1281.48,1,7.14
3032,"Customer 03032",12,21359.14,1779.93,1,8.33
3033,"Customer 03033",12,13281.10,1106.76,1,8.33
3034,"Customer 03034",14,10893.76,778.13,1,7.14
3035,"Customer 03035",16,13883.41,867.71,0,0.00
3036,"Customer 03036",10,15341.60,1534.16,0,0.00
3037,"Customer 03037",13,12293.06,945.62,1,7.69
3038,"Customer 03038",11,11061.07,1005.55,0,0.00
3039,"Customer 03039",13,14188.05,1091.39,1,7.69
3040,"Customer 03040",12,11102.58,925.22,0,0.00
3041,"Customer 03041",7,9214.35,1316.34,2,28.57
3042,"Customer 03042",12,9611.20,800.93,0,0.00
3043,"Customer 03043",12,17397.16,1449.76,0,0.00
3044,"Customer 03044",9,5964.82,662.76,1,11.11
3045,"Customer 03045",13,18584.55,1429.58,0,0.00
3046,"Customer 03046",10,12243.93,1224.39,1,10.00
3047,"Customer 03047",11,11668.82,1060.80,0,0.00
3048,"Customer 03048",15,31876.79,2125.12,2,13.33
3049,"Customer 03049",6,3919.23,653.21,1,16.67
3050,"Customer 03050",15,14469.01,964.60,1,6.67
3051,"Customer 03051",7,8027.23,1146.75,0,0.00
3052,"Customer 03052",17,20417.66,1201.04,0,0.00
3053,"Customer 03053",10,13421.01,1342.10,1,10.00
3054,"Customer 03054",12,7276.81,606.40,1,8.33
3055,"Customer 03055",8,11431.70,1428.96,0,0.00
3056,"Customer 03056",8,9997.54,1249.69,0,0.00
3057,"Customer 03057",10,10028.86,1002.89,1,10.00
3058,"Customer 03058",14,10481.14,748.65,1,7.14
3059,"Customer 03059",6,4383.32,730.55,0,0.00
3060,"Customer 03060",10,14960.50,1496.05,0,0.00
3061,"Customer 03061",9,9278.08,1030.90,0,0.00
3062,"Customer 03062",6,12992.01,2165.34,0,0.00
3063,"Customer 03063",9,18134.59,2014.95,0,0.00
3064,"Customer 03064",9,7950.65,883.41,1,11.11
3065,"Customer 03065",9,9121.24,1013.47,0,0.00
3066,"Customer 03066",12,14021.93,1168.49,1,8.33
3067,"Customer 03067",6,1887.32,314.55,1,16.67
3068,"Customer 03068",10,7815.84,781.58,0,0.00
3069,"Customer 03069",13,11359.80,873.83,0,0.00
3070,"Customer 03070",15,11899.96,793.33,0,0.00
3071,"Customer 03071",13,16143.64,1241.82,1,7.69
3072,"Customer 03072",13,14468.45,1112.96,1,7.69
3073,"Customer 03073",12,17135.57,1427.96,0,0.00
3074,"Customer 03074",7,7681.24,1097.32,1,14.29
3075,"Customer 03075",13,14033.70,1079.52,2,15.38
3076,"Customer 03076",6,3291.99,548.67,0,0.00
3077,"Customer 03077",12,11888.96,990.75,1,8.33
3078,"Customer 03078",10,16970.58,1697.06,1,10.00
3079,"Customer 03079",16,25261.66,1578.85,3,18.75
3080,"Customer 03080",6,10547.81,1757.97,0,0.00
3081,"Customer 03081",9,10233.79,1137.09,0,0.00
3082,"Customer 03082",8,3107.79,388.47,1,12.50
3083,"Customer 03083",14,13802.97,985.93,0,0.00
3084,"Customer 03084",10,23632.05,2363.21,1,10.00
3085,"Customer 03085",14,19640.53,1402.90,0,0.00
3086,"Customer 03086",12,12920.33,1076.69,0,0.00
3087,"Customer 03087",12,10870.30,905.86,0,0.00
3088,"Customer 03088",5,7371.01,1474.20,0,0.00
3089,"Customer 03089",6,5349.81,891.64,0,0.00
3090,"Customer 03090",13,12171.59,936.28,1,7.69
3091,"Customer 03091",8,18351.66,2293.96,1,12.50
3092,"Customer 03092",9,7943.04,882.56,1,11.11
3093,"Customer 03093",9,10232.35,1136.93,0,0.00
3094,"Customer 03094",11,9693.97,881.27,1,9.09
3095,"Customer 03095",8,15535.99,1942.00,0,0.00
3096,"Customer 03096",7,6216.82,888.12,0,0.00
3097,"Customer 03097",8,6144.88,768.11,0,0.00
3098,"Customer 03098",1,1283.28,1283.28,0,0.00
3099,"Customer 03099",6,8121.38,1353.56,0,0.00
3100,"Customer 03100",9,9732.66,1081.41,0,0.00
3101,"Customer 03101",15,21091.27,1406.08,1,6.67
3102,"Customer 03102",11,6982.89,634.81,1,9.09
3103,"Customer 03103",9,9872.53,1096.95,0,0.00
3104,"Customer 03104",13,17852.42,1373.26,3,23.08
3105,"Customer 03105",8,8140.86,1017.61,0,0.00
3106,"Customer 03106",20,20100.68,1005.03,2,10.00
3107,"Customer 03107",9,9068.27,1007.59,1,11.11
3108,"Customer 03108",11,11573.55,1052.14,2,18.18
3109,"Customer 03109",13,16378.46,1259.88,0,0.00
3110,"Customer 03110",10,16372.99,1637.30,2,20.00
3111,"Customer 03111",10,8782.85,878.29,1,10.00
3112,"Customer 03112",10,9925.07,992.51,1,10.00
3113,"Customer 03113",5,7050.06,1410.01,1,20.00
3114,"Customer 03114",17,19467.72,1145.16,0,0.00
3115,"Customer 03115",12,26422.73,2201.89,0,0.00
3116,"Customer 03116",12,17280.61,1440.05,2,16.67
3117,"Customer 03117",13,14888.67,1145.28,2,15.38
3118,"Customer 03118",7,8165.04,1166.43,0,0.00
3119,"Customer 03119",12,11292.87,941.07,1,8.33
3120,"Customer 03120",9,12855.34,1428.37,1,11.11
3121,"Customer 03121",7,8232.74,1176.11,1,14.29
3122,"Customer 03122",6,5043.00,840.50,0,0.00
3123,"Customer 03123",9,13039.27,1448.81,1,11.11
3124,"Customer 03124",4,10085.14,2521.29,1,25.00
3125,"Customer 03125",10,8371.77,837.18,3,30.00
3126,"Customer 03126",11,11031.12,1002.83,0,0.00
3127,"Customer 03127",12,12150.23,1012.52,1,8.33
3128,"Customer 03128",9,9719.05,1079.89,0,0.00
3129,"Customer 03129",11,15254.42,1386.77,1,9.09
3130,"Customer 03130",7,3302.64,471.81,0,0.00
3131,"Customer 03131",7,11901.10,1700.16,0,0.00
3132,"Customer 03132",7,6440.26,920.04,0,0.00
3133,"Customer 03133",6,3241.32,540.22,0,0.00
3134,"Customer 03134",9,5845.08,649.45,1,11.11
3135,"Customer 03135",12,8649.93,720.83,0,0.00
3136,"Customer 03136",13,9826.21,755.86,0,0.00
3137,"Customer 03137",15,12360.81,824.05,0,0.00
3138,"Customer 03138",9,11689.66,1298.85,0,0.00
3139,"Customer 03139",6,10626.97,1771.16,1,16.67
3140,"Customer 03140",13,12574.13,967.24,0,0.00
3141,"Customer 03141",7,9082.20,1297.46,1,14.29
3142,"Customer 03142",1,1981.69,1981.69,0,0.00
3143,"Customer 03143",7,4617.12,659.59,0,0.00
3144,"Customer 03144",14,13088.43,934.89,0,0.00
3145,"Customer 03145",8,10713.20,1339.15,1,12.50
3146,"Customer 03146",13,15099.14,1161.47,0,0.00
3147,"Customer 03147",11,22390.78,2035.53,0,0.00
3148,"Customer 03148",9,17619.61,1957.73,0,0.00
3149,"Customer 03149",12,15774.99,1314.58,0,0.00
3150,"Customer 03150",14,12677.79,905.56,1,7.14
3151,"Customer 03151",9,6165.04,685.00,0,0.00
3152,"Customer 03152",8,18673.11,2334.14,0,0.00
3153,"Customer 03153",10,10607.89,1060.79,0,0.00
3154,"Customer 03154",7,4909.59,701.37,0,0.00
3155,"Customer 03155",11,13650.88,1240.99,0,0.00
3156,"Customer 03156",6,8988.20,1498.03,0,0.00
3157,"Customer 03157",6,6783.67,1130.61,0,0.00
3158,"Customer 03158",4,5467.68,1366.92,0,0.00
3159,"Customer 03159",9,8933.61,992.62,1,11.11
3160,"Customer 03160",10,13734.56,1373.46,1,10.00
3161,"Customer 03161",9,6713.24,745.92,0,0.00
3162,"Customer 03162",19,13509.98,711.05,0,0.00
3163,"Customer 03163",7,11437.72,1633.96,0,0.00
3164,"Customer 03164",11,8089.19,735.38,0,0.00
3165,"Customer 03165",12,20335.49,1694.62,0,0.00
3166,"Customer 03166",14,17989.54,1284.97,0,0.00
3167,"Customer 03167",9,7237.58,804.18,1,11.11
3168,"Customer 03168",7,11145.25,1592.18,0,0.00
3169,"Customer 03169",8,11271.19,1408.90,0,0.00
3170,"Customer 03170",11,16554.54,1504.96,0,0.00
3171,"Customer 03171",13,21541.86,1657.07,1,7.69
3172,"Customer 03172",13,10297.05,792.08,1,7.69
3173,"Customer 03173",8,8199.55,1024.94,1,12.50
3174,"Customer 03174",15,16235.11,1082.34,3,20.00
3175,"Customer 03175",6,6094.86,1015.81,2,33.33
3176,"Customer 03176",13,12261.52,943.19,1,7.69
3177,"Customer 03177",7,10141.57,1448.80,0,0.00
3178,"Customer 03178",12,14068.35,1172.36,0,0.00
3179,"Customer 03179",7,7992.71,1141.82,0,0.00
3180,"Customer 03180",5,8439.28,1687.86,0,0.00
3181,"Customer 03181",9,5617.70,624.19,1,11.11
3182,"Customer 03182",9,10784.78,1198.31,1,11.11
3183,"Customer 03183",10,7736.04,773.60,0,0.00
3184,"Customer 03184",9,8838.68,982.08,0,0.00
3185,"Customer 03185",13,13690.20,1053.09,1,7.69
3186,"Customer 03186",9,7312.76,812.53,2,22.22
3187,"Customer 03187",10,5854.08,585.41,0,0.00
3188,"Customer 03188",11,11581.11,1052.83,0,0.00
3189,"Customer 03189",13,21924.84,1686.53,2,15.38
3190,"Customer 03190",3,751.94,250.65,0,0.00
3191,"Customer 03191",11,13483.02,1225.73,0,0.00
3192,"Customer 03192",10,13469.43,1346.94,0,0.00
3193,"Customer 03193",9,11907.28,1323.03,0,0.00
3194,"Customer 03194",12,20007.69,1667.31,0,0.00
3195,"Customer 03195",14,26384.81,1884.63,3,21.43
3196,"Customer 03196",7,3862.50,551.79,0,0.00
3197,"Customer 03197",13,9967.78,766.75,0,0.00
3198,"Customer 03198",8,15168.66,1896.08,1,12.50
3199,"Customer 03199",7,4239.01,605.57,0,0.00
3200,"Customer 03200",11,17487.42,1589.77,0,0.00
3201,"Customer 03201",11,12849.10,1168.10,2,18.18
3202,"Customer 03202",6,9339.48,1556.58,0,0.00
3203,"Customer 03203",10,13713.57,1371.36,0,0.00
3204,"Customer 03204",10,13481.38,1348.14,0,0.00
3205,"Customer 03205",7,11777.68,1682.53,1,14.29
3206,"Customer 03206",11,10803.87,982.17,0,0.00
3207,"Customer 03207",8,9648.31,1206.04,0,0.00
3208,"Customer 03208",14,17568.05,1254.86,1,7.14
3209,"Customer 03209",10,9792.65,979.27,1,10.00
3210,"Customer 03210",12,19506.53,1625.54,0,0.00
3211,"Customer 03211",12,8055.33,671.28,1,8.33
3212,"Customer 03212",8,8504.20,1063.03,0,0.00
3213,"Customer 03213",6,8551.33,1425.22,0,0.00
3214,"Customer 03214",14,11739.06,838.50,1,7.14
3215,"Customer 03215",6,6644.19,1107.37,1,16.67
3216,"Customer 03216",10,6192.13,619.21,0,0.00
3217,"Customer 03217",13,9977.30,767.48,1,7.69
3218,"Customer 03218",14,16617.64,1186.97,1,7.14
3219,"Customer 03219",8,4262.95,532.87,1,12.50
3220,"Customer 03220",9,8317.88,924.21,1,11.11
3221,"Customer 03221",12,25625.72,2135.48,0,0.00
3222,"Customer 03222",9,6415.57,712.84,0,0.00
3223,"Customer 03223",8,8531.63,1066.45,1,12.50
3224,"Customer 03224",6,7089.92,1181.65,1,16.67
3225,"Customer 03225",9,10106.52,1122.95,0,0.00
3226,"Customer 03226",10,9207.34,920.73,1,10.00
3227,"Customer 03227",9,7498.37,833.15,1,11.11
3228,"Customer 03228",7,10721.53,1531.65,0,0.00
3229,"Customer 03229",8,13234.99,1654.37,0,0.00
3230,"Customer 03230",7,6247.89,892.56,0,0.00
3231,"Customer 03231",8,13571.50,1696.44,1,12.50
3232,"Customer 03232",11,17236.33,1566.94,0,0.00
3233,"Customer 03233",11,11573.09,1052.10,1,9.09
3234,"Customer 03234",13,16392.00,1260.92,0,0.00
3235,"Customer 03235",9,13333.02,1481.45,0,0.00
3236,"Customer 03236",10,9295.32,929.53,0,0.00
3237,"Customer 03237",17,24933.37,1466.67,0,0.00
3238,"Customer 03238",12,17831.56,1485.96,0,0.00
3239,"Customer 03239",10,15741.35,1574.14,1,10.00
3240,"Customer 03240",9,7326.51,814.06,0,0.00
3241,"Customer 03241",14,20360.11,1454.29,0,0.00
3242,"Customer 03242",7,8276.31,1182.33,0,0.00
3243,"Customer 03243",10,5657.71,565.77,0,0.00
3244,"Customer 03244",10,13153.77,1315.38,1,10.00
3245,"Customer 03245",11,12917.16,1174.29,1,9.09
3246,"Customer 03246",9,5518.74,613.19,1,11.11
3247,"Customer 03247",14,17770.49,1269.32,0,0.00
3248,"Customer 03248",7,11827.79,1689.68,0,0.00
3249,"Customer 03249",10,9184.08,918.41,0,0.00
3250,"Customer 03250",10,9974.01,997.40,2,20.00
3251,"Customer 03251",14,31891.62,2277.97,3,21.43
3252,"Customer 03252",11,11408.60,1037.15,0,0.00
3253,"Customer 03253",14,18924.84,1351.77,0,0.00
3254,"Customer 03254",12,12534.69,1044.56,1,8.33
3255,"Customer 03255",13,12017.44,924.42,0,0.00
3256,"Customer 03256",3,3254.26,1084.75,0,0.00
3257,"Customer 03257",13,11815.38,908.88,1,7.69
3258,"Customer 03258",10,10551.70,1055.17,1,10.00
3259,"Customer 03259",14,15025.84,1073.27,0,0.00
3260,"Customer 03260",6,7060.08,1176.68,1,16.67
3261,"Customer 03261",11,16566.91,1506.08,1,9.09
3262,"Customer 03262",9,9475.06,1052.78,0,0.00
3263,"Customer 03263",8,6964.54,870.57,0,0.00
3264,"Customer 03264",7,9052.24,1293.18,0,0.00
3265,"Customer 03265",10,19656.46,1965.65,0,0.00
3266,"Customer 03266",11,10788.10,980.74,0,0.00
3267,"Customer 03267",17,17858.81,1050.52,0,0.00
3268,"Customer 03268",11,23371.09,2124.64,0,0.00
3269,"Customer 03269",10,12926.59,1292.66,0,0.00
3270,"Customer 03270",17,23882.09,1404.83,1,5.88
3271,"Customer 03271",10,20109.61,2010.96,0,0.00
3272,"Customer 03272",10,9801.24,980.12,0,0.00
3273,"Customer 03273",13,15248.82,1172.99,1,7.69
3274,"Customer 03274",8,6653.73,831.72,1,12.50
3275,"Customer 03275",7,5259.90,751.41,0,0.00
3276,"Customer 03276",10,9640.78,964.08,0,0.00
3277,"Customer 03277",6,4783.10,797.18,0,0.00
3278,"Customer 03278",9,7276.96,808.55,1,11.11
3279,"Customer 03279",14,19757.85,1411.28,1,7.14
3280,"Customer 03280",8,6901.67,862.71,0,0.00
3281,"Customer 03281",3,3806.12,1268.71,0,0.00
3282,"Customer 03282",10,11145.23,1114.52,1,10.00
3283,"Customer 03283",13,21255.72,1635.06,0,0.00
3284,"Customer 03284",9,7577.00,841.89,1,11.11
3285,"Customer 03285",12,15003.32,1250.28,1,8.33
3286,"Customer 03286",8,10097.77,1262.22,0,0.00
3287,"Customer 03287",8,4798.17,599.77,0,0.00
3288,"Customer 03288",12,10789.46,899.12,2,16.67
3289,"Customer 03289",12,15098.23,1258.19,0,0.00
3290,"Customer 03290",9,7694.81,854.98,0,0.00
3291,"Customer 03291",12,14897.54,1241.46,0,0.00
3292,"Customer 03292",8,10878.67,1359.83,0,0.00
3293,"Customer 03293",10,10890.01,1089.00,3,30.00
3294,"Customer 03294",13,11272.08,867.08,0,0.00
3295,"Customer 03295",14,11122.28,794.45,2,14.29
3296,"Customer 03296",13,11092.78,853.29,2,15.38
3297,"Customer 03297",7,4318.63,616.95,0,0.00
3298,"Customer 03298",15,13161.48,877.43,0,0.00
3299,"Customer 03299",9,9206.83,1022.98,0,0.00
3300,"Customer 03300",12,23636.70,1969.73,1,8.33
3301,"Customer 03301",19,23932.78,1259.62,1,5.26
3302,"Customer 03302",6,3141.16,523.53,0,0.00
3303,"Customer 03303",12,19223.79,1601.98,2,16.67
3304,"Customer 03304",9,7985.88,887.32,1,11.11
3305,"Customer 03305",11,26763.04,2433.00,1,9.09
3306,"Customer 03306",14,10487.65,749.12,1,7.14
3307,"Customer 03307",6,7250.88,1208.48,0,0.00
3308,"Customer 03308",17,19958.33,1174.02,0,0.00
3309,"Customer 03309",7,17012.98,2430.43,1,14.29
3310,"Customer 03310",12,14756.70,1229.73,0,0.00
3311,"Customer 03311",11,13442.89,1222.08,0,0.00
3312,"Customer 03312",13,9848.99,757.61,1,7.69
3313,"Customer 03313",10,6453.93,645.39,0,0.00
3314,"Customer 03314",5,5683.56,1136.71,0,0.00
3315,"Customer 03315",17,17006.86,1000.40,0,0.00
3316,"Customer 03316",8,7868.48,983.56,2,25.00
3317,"Customer 03317",9,16040.60,1782.29,0,0.00
3318,"Customer 03318",17,22292.86,1311.34,0,0.00
3319,"Customer 03319",9,10247.39,1138.60,0,0.00
3320,"Customer 03320",10,12143.81,1214.38,1,10.00
3321,"Customer 03321",6,6318.87,1053.15,0,0.00
3322,"Customer 03322",8,11972.61,1496.58,0,0.00
3323,"Customer 03323",8,8563.12,1070.39,0,0.00
3324,"Customer 03324",8,7248.59,906.07,1,12.50
3325,"Customer 03325",7,8024.52,1146.36,0,0.00
3326,"Customer 03326",12,15078.34,1256.53,0,0.00
3327,"Customer 03327",9,5620.80,624.53,2,22.22
3328,"Customer 03328",8,11742.22,1467.78,0,0.00
3329,"Customer 03329",8,9277.80,1159.73,0,0.00
3330,"Customer 03330",10,8920.56,892.06,0,0.00
3331,"Customer 03331",10,8557.69,855.77,1,10.00
3332,"Customer 03332",9,8888.45,987.61,0,0.00
3333,"Customer 03333",11,10365.22,942.29,0,0.00
3334,"Customer 03334",10,19374.82,1937.48,1,10.00
3335,"Customer 03335",14,18942.54,1353.04,1,7.14
