"shipment_id","order_id","carrier","ship_date","expected_delivery_date","actual_delivery_date","shipment_cost","delivery_status","delivery_days","days_late"
27849,27849,"Carrier C","2025-02-12","2025-02-19","2025-02-19",47.47,"On Time",7,0
27850,27850,"Carrier B","2025-02-13","2025-02-17","2025-02-18",20.95,"Late",5,1
27851,27851,"Carrier D","2025-02-14","2025-02-16","2025-02-16",60.91,"On Time",2,0
27852,27852,"Carrier A","2025-02-13","2025-02-15","2025-02-15",32.38,"On Time",2,0
27853,27853,"Carrier A","2025-02-13","2025-02-15","2025-02-17",72.26,"Late",4,2
27854,27854,"Carrier B","2025-02-14","2025-02-20","2025-02-20",39.64,"On Time",6,0
27855,27855,"Carrier B","2025-02-12","2025-02-17","2025-02-15",69.24,"On Time",3,0
27856,27856,"Carrier B","2025-02-13","2025-02-16","2025-02-16",36.11,"On Time",3,0
27857,27857,"Carrier D","2025-02-14","2025-02-16","2025-02-16",75.74,"On Time",2,0
27858,27858,"Carrier D","2025-02-14","2025-02-20","2025-02-20",64.35,"On Time",6,0
27859,27859,"Carrier C","2025-02-12","2025-02-20","2025-02-20",31.88,"On Time",8,0
27860,27860,"Carrier C","2025-02-14","2025-02-17","2025-02-19",41.84,"Late",5,2
27861,27861,"Carrier D","2025-02-12","2025-02-15","2025-02-17",84.14,"Late",5,2
27862,27862,"Carrier C","2025-02-12","2025-02-19","2025-02-20",33.65,"Late",8,1
27863,27863,"Carrier B","2025-02-13","2025-02-15",NULL,66.91,"Not Delivered",NULL,0
27864,27864,"Carrier B","2025-02-14","2025-02-17","2025-02-18",15.65,"Late",4,1
27865,27865,"Carrier A","2025-02-14","2025-02-18","2025-02-20",25.87,"Late",6,2
27866,27866,"Carrier A","2025-02-12","2025-02-17","2025-02-17",8.25,"On Time",5,0
27867,27867,"Carrier B","2025-02-12","2025-02-17","2025-02-17",20.94,"On Time",5,0
27868,27868,"Carrier A","2025-02-14","2025-02-15","2025-02-15",84.13,"On Time",1,0
27869,27869,"Carrier A","2025-02-12","2025-02-19","2025-02-19",16.57,"On Time",7,0
27870,27870,"Carrier C","2025-02-13","2025-02-20","2025-02-18",50.74,"On Time",5,0
27871,27871,"Carrier A","2025-02-12","2025-02-17","2025-02-20",52.90,"Late",8,3
27872,27872,"Carrier D","2025-02-12","2025-02-16","2025-02-17",21.89,"Late",5,1
27873,27873,"Carrier A","2025-02-12","2025-02-19","2025-02-21",27.10,"Late",9,2
27874,27874,"Carrier C","2025-02-13","2025-02-18","2025-02-18",23.63,"On Time",5,0
27875,27875,"Carrier D","2025-02-13","2025-02-17","2025-02-19",11.37,"Late",6,2
27876,27876,"Carrier A","2025-02-13","2025-02-17","2025-02-17",67.05,"On Time",4,0
27877,27877,"Carrier B","2025-02-14","2025-02-15","2025-02-18",63.57,"Late",4,3
27878,27878,"Carrier D","2025-02-12","2025-02-16",NULL,17.90,"Not Delivered",NULL,0
27879,27879,"Carrier B","2025-02-13","2025-02-16","2025-02-21",58.47,"Late",8,5
27880,27880,"Carrier B","2025-02-12","2025-02-18",NULL,82.93,"Not Delivered",NULL,0
27881,27881,"Carrier B","2025-02-14","2025-02-17","2025-02-17",60.46,"On Time",3,0
27882,27882,"Carrier D","2025-02-15","2025-02-19","2025-02-18",35.67,"On Time",3,0
27883,27883,"Carrier A","2025-02-13","2025-02-21","2025-02-21",75.50,"On Time",8,0
27884,27884,"Carrier A","2025-02-13","2025-02-19","2025-02-19",30.44,"On Time",6,0
27885,27885,"Carrier A","2025-02-13","2025-02-21","2025-02-21",84.63,"On Time",8,0
27886,27886,"Carrier B","2025-02-13","2025-02-21","2025-02-21",74.28,"On Time",8,0
27887,27887,"Carrier C","2025-02-14","2025-02-18","2025-02-20",13.72,"Late",6,2
27888,27888,"Carrier A","2025-02-13","2025-02-20","2025-02-20",21.67,"On Time",7,0
27889,27889,"Carrier C","2025-02-15","2025-02-19","2025-02-19",66.54,"On Time",4,0
27890,27890,"Carrier B","2025-02-15","2025-02-16","2025-02-16",46.59,"On Time",1,0
27891,27891,"Carrier A","2025-02-14","2025-02-17","2025-02-17",52.74,"On Time",3,0
27892,27892,"Carrier C","2025-02-15","2025-02-16","2025-02-16",84.88,"On Time",1,0
27893,27893,"Carrier D","2025-02-14","2025-02-17",NULL,12.72,"Not Delivered",NULL,0
27894,27894,"Carrier D","2025-02-13","2025-02-16","2025-02-16",62.80,"On Time",3,0
27895,27895,"Carrier A","2025-02-14","2025-02-20","2025-02-20",75.81,"On Time",6,0
27896,27896,"Carrier B","2025-02-14","2025-02-17","2025-02-17",79.35,"On Time",3,0
27897,27897,"Carrier D","2025-02-14","2025-02-16","2025-02-16",54.33,"On Time",2,0
27898,27898,"Carrier B","2025-02-13","2025-02-18",NULL,78.15,"Not Delivered",NULL,0
27899,27899,"Carrier B","2025-02-15","2025-02-20","2025-02-20",9.07,"On Time",5,0
27900,27900,"Carrier C","2025-02-15","2025-02-17","2025-02-17",64.60,"On Time",2,0
27901,27901,"Carrier C","2025-02-13","2025-02-19","2025-02-19",81.56,"On Time",6,0
27902,27902,"Carrier B","2025-02-14","2025-02-20","2025-02-20",40.54,"On Time",6,0
27903,27903,"Carrier A","2025-02-14","2025-02-17",NULL,26.03,"Not Delivered",NULL,0
27904,27904,"Carrier C","2025-02-14","2025-02-20","2025-02-21",77.95,"Late",7,1
27905,27905,"Carrier D","2025-02-14","2025-02-21","2025-02-22",42.89,"Late",8,1
27906,27906,"Carrier C","2025-02-14","2025-02-21","2025-02-21",70.47,"On Time",7,0
27907,27907,"Carrier C","2025-02-13","2025-02-19","2025-02-19",78.28,"On Time",6,0
27908,27908,"Carrier D","2025-02-15","2025-02-21","2025-02-19",21.44,"On Time",4,0
27909,27909,"Carrier C","2025-02-14","2025-02-20","2025-02-27",18.84,"Late",13,7
27910,27910,"Carrier D","2025-02-15","2025-02-20","2025-02-25",23.61,"Late",10,5
27911,27911,"Carrier D","2025-02-14","2025-02-21","2025-02-21",9.41,"On Time",7,0
27912,27912,"Carrier A","2025-02-13","2025-02-17",NULL,5.15,"Not Delivered",NULL,0
27913,27913,"Carrier D","2025-02-14","2025-02-17","2025-02-17",50.12,"On Time",3,0
27914,27914,"Carrier A","2025-02-13","2025-02-19","2025-02-19",9.21,"On Time",6,0
27915,27915,"Carrier C","2025-02-15","2025-02-16","2025-02-16",69.93,"On Time",1,0
27916,27916,"Carrier B","2025-02-14","2025-02-17","2025-02-22",56.50,"Late",8,5
27917,27917,"Carrier A","2025-02-14","2025-02-17","2025-02-17",10.42,"On Time",3,0
27918,27918,"Carrier D","2025-02-15","2025-02-19","2025-02-17",5.26,"On Time",2,0
27919,27919,"Carrier D","2025-02-15","2025-02-16","2025-02-18",27.45,"Late",3,2
27920,27920,"Carrier B","2025-02-15","2025-02-16","2025-02-16",54.54,"On Time",1,0
27921,27921,"Carrier D","2025-02-13","2025-02-20","2025-02-20",39.70,"On Time",7,0
27922,27922,"Carrier B","2025-02-15","2025-02-21","2025-02-21",71.27,"On Time",6,0
27923,27923,"Carrier A","2025-02-13","2025-02-21","2025-02-21",69.52,"On Time",8,0
27924,27924,"Carrier C","2025-02-15","2025-02-20","2025-02-19",74.84,"On Time",4,0
27925,27925,"Carrier C","2025-02-15","2025-02-20","2025-02-21",54.39,"Late",6,1
27926,27926,"Carrier C","2025-02-14","2025-02-17","2025-02-17",28.39,"On Time",3,0
27927,27927,"Carrier D","2025-02-14","2025-02-16","2025-02-17",52.67,"Late",3,1
27928,27928,"Carrier D","2025-02-14","2025-02-21","2025-02-21",39.57,"On Time",7,0
27929,27929,"Carrier C","2025-02-14","2025-02-20","2025-02-20",47.96,"On Time",6,0
27930,27930,"Carrier D","2025-02-14","2025-02-19",NULL,23.83,"Not Delivered",NULL,0
27931,27931,"Carrier A","2025-02-14","2025-02-16","2025-02-17",28.44,"Late",3,1
27932,27932,"Carrier C","2025-02-13","2025-02-21","2025-02-21",44.39,"On Time",8,0
27933,27933,"Carrier C","2025-02-13","2025-02-18","2025-02-18",73.05,"On Time",5,0
27934,27934,"Carrier A","2025-02-14","2025-02-19","2025-02-19",48.57,"On Time",5,0
27935,27935,"Carrier A","2025-02-15","2025-02-21","2025-02-26",16.31,"Late",11,5
27936,27936,"Carrier D","2025-02-13","2025-02-16","2025-02-18",5.08,"Late",5,2
27937,27937,"Carrier D","2025-02-13","2025-02-21","2025-02-21",49.69,"On Time",8,0
27938,27938,"Carrier A","2025-02-13","2025-02-21","2025-02-21",36.33,"On Time",8,0
27939,27939,"Carrier A","2025-02-15","2025-02-16",NULL,56.48,"Not Delivered",NULL,0
27940,27940,"Carrier C","2025-02-14","2025-02-21","2025-02-26",29.54,"Late",12,5
27941,27941,"Carrier B","2025-02-14","2025-02-20","2025-02-20",58.41,"On Time",6,0
27942,27942,"Carrier C","2025-02-14","2025-02-19","2025-02-19",15.15,"On Time",5,0
27943,27943,"Carrier C","2025-02-13","2025-02-20","2025-02-19",73.16,"On Time",6,0
27944,27944,"Carrier C","2025-02-13","2025-02-21","2025-02-21",13.91,"On Time",8,0
27945,27945,"Carrier C","2025-02-15","2025-02-18","2025-02-23",71.93,"Late",8,5
27946,27946,"Carrier C","2025-02-16","2025-02-21","2025-02-21",45.18,"On Time",5,0
27947,27947,"Carrier C","2025-02-14","2025-02-22",NULL,62.75,"Not Delivered",NULL,0
27948,27948,"Carrier C","2025-02-14","2025-02-21","2025-02-21",73.12,"On Time",7,0
27949,27949,"Carrier B","2025-02-14","2025-02-20","2025-02-20",15.38,"On Time",6,0
27950,27950,"Carrier B","2025-02-16","2025-02-19","2025-02-19",78.70,"On Time",3,0
27951,27951,"Carrier A","2025-02-15","2025-02-20","2025-02-20",23.57,"On Time",5,0
27952,27952,"Carrier C","2025-02-15","2025-02-21","2025-02-24",76.01,"Late",9,3
27953,27953,"Carrier C","2025-02-15","2025-02-19","2025-02-19",5.02,"On Time",4,0
27954,27954,"Carrier A","2025-02-14","2025-02-17","2025-02-17",16.36,"On Time",3,0
27955,27955,"Carrier A","2025-02-14","2025-02-22","2025-02-24",65.65,"Late",10,2
27956,27956,"Carrier B","2025-02-14","2025-02-22","2025-02-20",21.92,"On Time",6,0
27957,27957,"Carrier B","2025-02-15","2025-02-21","2025-02-28",63.25,"Late",13,7
27958,27958,"Carrier D","2025-02-14","2025-02-21","2025-02-23",5.47,"Late",9,2
27959,27959,"Carrier C","2025-02-16","2025-02-17","2025-02-18",16.67,"Late",2,1
27960,27960,"Carrier A","2025-02-14","2025-02-19","2025-02-19",9.62,"On Time",5,0
27961,27961,"Carrier D","2025-02-16","2025-02-20",NULL,84.75,"Not Delivered",NULL,0
27962,27962,"Carrier D","2025-02-16","2025-02-18","2025-02-18",70.89,"On Time",2,0
27963,27963,"Carrier D","2025-02-14","2025-02-21","2025-02-21",13.77,"On Time",7,0
27964,27964,"Carrier C","2025-02-15","2025-02-22","2025-02-22",63.70,"On Time",7,0
27965,27965,"Carrier A","2025-02-15","2025-02-17","2025-02-17",44.18,"On Time",2,0
27966,27966,"Carrier B","2025-02-14","2025-02-18","2025-02-18",81.00,"On Time",4,0
27967,27967,"Carrier C","2025-02-14","2025-02-19","2025-02-19",79.84,"On Time",5,0
27968,27968,"Carrier A","2025-02-14","2025-02-22","2025-02-22",33.46,"On Time",8,0
27969,27969,"Carrier D","2025-02-16","2025-02-22","2025-02-27",21.72,"Late",11,5
27970,27970,"Carrier C","2025-02-14","2025-02-19","2025-02-19",53.80,"On Time",5,0
27971,27971,"Carrier C","2025-02-15","2025-02-20","2025-02-23",29.00,"Late",8,3
27972,27972,"Carrier A","2025-02-14","2025-02-19","2025-02-19",74.28,"On Time",5,0
27973,27973,"Carrier C","2025-02-15","2025-02-17","2025-02-17",20.62,"On Time",2,0
27974,27974,"Carrier D","2025-02-16","2025-02-22","2025-02-22",27.87,"On Time",6,0
27975,27975,"Carrier C","2025-02-16","2025-02-18","2025-02-20",45.05,"Late",4,2
27976,27976,"Carrier C","2025-02-14","2025-02-18","2025-02-18",59.34,"On Time",4,0
27977,27977,"Carrier A","2025-02-14","2025-02-21","2025-02-21",45.31,"On Time",7,0
27978,27978,"Carrier C","2025-02-14","2025-02-19",NULL,61.38,"Not Delivered",NULL,0
27979,27979,"Carrier A","2025-02-15","2025-02-20","2025-02-20",6.68,"On Time",5,0
27980,27980,"Carrier D","2025-02-16","2025-02-19","2025-02-24",58.87,"Late",8,5
27981,27981,"Carrier B","2025-02-14","2025-02-21","2025-02-26",67.96,"Late",12,5
27982,27982,"Carrier A","2025-02-14","2025-02-20","2025-02-20",50.53,"On Time",6,0
27983,27983,"Carrier D","2025-02-15","2025-02-21","2025-02-21",7.41,"On Time",6,0
27984,27984,"Carrier D","2025-02-14","2025-02-21","2025-02-28",76.69,"Late",14,7
27985,27985,"Carrier C","2025-02-16","2025-02-21","2025-02-21",28.38,"On Time",5,0
27986,27986,"Carrier B","2025-02-16","2025-02-18","2025-02-18",55.50,"On Time",2,0
27987,27987,"Carrier B","2025-02-15","2025-02-19","2025-02-19",14.33,"On Time",4,0
27988,27988,"Carrier B","2025-02-16","2025-02-20","2025-02-20",67.77,"On Time",4,0
27989,27989,"Carrier A","2025-02-16","2025-02-18","2025-02-18",75.61,"On Time",2,0
27990,27990,"Carrier B","2025-02-14","2025-02-22","2025-02-22",20.72,"On Time",8,0
27991,27991,"Carrier D","2025-02-15","2025-02-21","2025-02-24",19.46,"Late",9,3
27992,27992,"Carrier A","2025-02-16","2025-02-19","2025-02-19",73.20,"On Time",3,0
27993,27993,"Carrier D","2025-02-16","2025-02-18","2025-02-21",28.19,"Late",5,3
27994,27994,"Carrier D","2025-02-14","2025-02-19","2025-02-19",74.16,"On Time",5,0
27995,27995,"Carrier D","2025-02-15","2025-02-21","2025-02-21",61.75,"On Time",6,0
27996,27996,"Carrier A","2025-02-14","2025-02-17","2025-02-17",6.87,"On Time",3,0
27997,27997,"Carrier C","2025-02-14","2025-02-20","2025-02-20",7.97,"On Time",6,0
27998,27998,"Carrier B","2025-02-16","2025-02-17","2025-02-17",11.59,"On Time",1,0
27999,27999,"Carrier B","2025-02-16","2025-02-21","2025-02-21",17.49,"On Time",5,0
28000,28000,"Carrier B","2025-02-15","2025-02-22","2025-02-22",70.47,"On Time",7,0
28001,28001,"Carrier C","2025-02-16","2025-02-18","2025-02-18",66.06,"On Time",2,0
28002,28002,"Carrier D","2025-02-15","2025-02-18","2025-02-18",69.66,"On Time",3,0
28003,28003,"Carrier A","2025-02-15","2025-02-21","2025-02-26",28.89,"Late",11,5
28004,28004,"Carrier B","2025-02-16","2025-02-21","2025-02-21",19.03,"On Time",5,0
28005,28005,"Carrier C","2025-02-14","2025-02-17","2025-02-17",83.89,"On Time",3,0
28006,28006,"Carrier A","2025-02-14","2025-02-21","2025-02-22",30.21,"Late",8,1
28007,28007,"Carrier B","2025-02-16","2025-02-19","2025-02-19",35.98,"On Time",3,0
28008,28008,"Carrier D","2025-02-16","2025-02-18","2025-02-18",10.32,"On Time",2,0
28009,28009,"Carrier A","2025-02-16","2025-02-20","2025-02-20",23.76,"On Time",4,0
28010,28010,"Carrier A","2025-02-16","2025-02-19","2025-02-19",71.13,"On Time",3,0
28011,28011,"Carrier C","2025-02-14","2025-02-19","2025-02-19",24.53,"On Time",5,0
28012,28012,"Carrier C","2025-02-16","2025-02-20","2025-02-20",67.13,"On Time",4,0
28013,28013,"Carrier D","2025-02-15","2025-02-19","2025-02-19",74.11,"On Time",4,0
28014,28014,"Carrier C","2025-02-15","2025-02-20","2025-02-23",17.45,"Late",8,3
28015,28015,"Carrier D","2025-02-16","2025-02-20","2025-02-19",37.52,"On Time",3,0
28016,28016,"Carrier A","2025-02-16","2025-02-17","2025-02-17",80.30,"On Time",1,0
28017,28017,"Carrier B","2025-02-14","2025-02-20","2025-02-20",67.70,"On Time",6,0
28018,28018,"Carrier A","2025-02-14","2025-02-19","2025-02-19",16.03,"On Time",5,0
28019,28019,"Carrier A","2025-02-14","2025-02-18","2025-02-18",57.95,"On Time",4,0
28020,28020,"Carrier C","2025-02-14","2025-02-21","2025-02-21",23.09,"On Time",7,0
28021,28021,"Carrier C","2025-02-17","2025-02-20","2025-02-20",72.21,"On Time",3,0
28022,28022,"Carrier C","2025-02-15","2025-02-19","2025-02-19",55.27,"On Time",4,0
28023,28023,"Carrier D","2025-02-17","2025-02-21",NULL,42.54,"Not Delivered",NULL,0
28024,28024,"Carrier B","2025-02-17","2025-02-20","2025-02-20",24.67,"On Time",3,0
28025,28025,"Carrier B","2025-02-15","2025-02-22","2025-02-22",70.61,"On Time",7,0
28026,28026,"Carrier D","2025-02-16","2025-02-19","2025-02-21",39.14,"Late",5,2
28027,28027,"Carrier C","2025-02-17","2025-02-22","2025-02-27",43.11,"Late",10,5
28028,28028,"Carrier A","2025-02-16","2025-02-20","2025-02-25",13.48,"Late",9,5
28029,28029,"Carrier B","2025-02-17","2025-02-22",NULL,65.28,"Not Delivered",NULL,0
28030,28030,"Carrier A","2025-02-16","2025-02-20","2025-02-20",5.81,"On Time",4,0
28031,28031,"Carrier B","2025-02-17","2025-02-21","2025-02-21",34.99,"On Time",4,0
28032,28032,"Carrier B","2025-02-16","2025-02-19","2025-02-19",52.33,"On Time",3,0
28033,28033,"Carrier A","2025-02-15","2025-02-18","2025-02-18",18.55,"On Time",3,0
28034,28034,"Carrier A","2025-02-15","2025-02-19","2025-02-19",35.97,"On Time",4,0
28035,28035,"Carrier D","2025-02-17","2025-02-21","2025-02-21",9.27,"On Time",4,0
28036,28036,"Carrier B","2025-02-15","2025-02-18","2025-02-21",19.36,"Late",6,3
28037,28037,"Carrier B","2025-02-16","2025-02-20","2025-02-20",62.15,"On Time",4,0
28038,28038,"Carrier D","2025-02-15","2025-02-23","2025-02-23",6.88,"On Time",8,0
28039,28039,"Carrier D","2025-02-16","2025-02-22","2025-02-22",46.01,"On Time",6,0
28040,28040,"Carrier A","2025-02-16","2025-02-23","2025-02-26",15.14,"Late",10,3
28041,28041,"Carrier D","2025-02-17","2025-02-18","2025-02-19",57.41,"Late",2,1
28042,28042,"Carrier D","2025-02-15","2025-02-23","2025-02-25",52.96,"Late",10,2
28043,28043,"Carrier B","2025-02-16","2025-02-18","2025-02-18",53.62,"On Time",2,0
28044,28044,"Carrier B","2025-02-16","2025-02-23","2025-02-23",54.43,"On Time",7,0
28045,28045,"Carrier A","2025-02-17","2025-02-22","2025-02-23",21.13,"Late",6,1
28046,28046,"Carrier D","2025-02-17","2025-02-19","2025-02-26",82.64,"Late",9,7
28047,28047,"Carrier A","2025-02-16","2025-02-22",NULL,6.52,"Not Delivered",NULL,0
28048,28048,"Carrier B","2025-02-17","2025-02-19","2025-02-19",30.86,"On Time",2,0
28049,28049,"Carrier A","2025-02-17","2025-02-20","2025-02-20",42.51,"On Time",3,0
28050,28050,"Carrier B","2025-02-15","2025-02-23","2025-02-25",23.07,"Late",10,2
28051,28051,"Carrier B","2025-02-17","2025-02-18","2025-02-18",47.54,"On Time",1,0
28052,28052,"Carrier A","2025-02-16","2025-02-22","2025-03-01",83.77,"Late",13,7
28053,28053,"Carrier D","2025-02-17","2025-02-22","2025-02-22",65.12,"On Time",5,0
28054,28054,"Carrier B","2025-02-15","2025-02-21","2025-02-26",32.19,"Late",11,5
28055,28055,"Carrier C","2025-02-16","2025-02-21","2025-02-21",29.05,"On Time",5,0
28056,28056,"Carrier D","2025-02-15","2025-02-22","2025-02-22",28.91,"On Time",7,0
28057,28057,"Carrier D","2025-02-16","2025-02-21","2025-02-21",21.22,"On Time",5,0
28058,28058,"Carrier A","2025-02-17","2025-02-23","2025-02-23",50.55,"On Time",6,0
28059,28059,"Carrier D","2025-02-15","2025-02-18","2025-02-18",20.61,"On Time",3,0
28060,28060,"Carrier B","2025-02-15","2025-02-20","2025-02-20",67.72,"On Time",5,0
28061,28061,"Carrier C","2025-02-17","2025-02-22","2025-02-20",24.70,"On Time",3,0
28062,28062,"Carrier D","2025-02-15","2025-02-22",NULL,65.76,"Not Delivered",NULL,0
28063,28063,"Carrier D","2025-02-16","2025-02-23","2025-02-22",79.69,"On Time",6,0
28064,28064,"Carrier A","2025-02-15","2025-02-19",NULL,40.61,"Not Delivered",NULL,0
28065,28065,"Carrier D","2025-02-17","2025-02-20","2025-02-20",77.69,"On Time",3,0
28066,28066,"Carrier C","2025-02-16","2025-02-23","2025-02-22",35.72,"On Time",6,0
28067,28067,"Carrier C","2025-02-17","2025-02-21","2025-02-26",48.62,"Late",9,5
28068,28068,"Carrier B","2025-02-16","2025-02-23","2025-02-23",69.06,"On Time",7,0
28069,28069,"Carrier D","2025-02-17","2025-02-20","2025-02-20",79.81,"On Time",3,0
28070,28070,"Carrier C","2025-02-16","2025-02-18","2025-02-18",83.27,"On Time",2,0
28071,28071,"Carrier C","2025-02-15","2025-02-23","2025-02-23",70.52,"On Time",8,0
28072,28072,"Carrier A","2025-02-17","2025-02-23","2025-02-28",23.94,"Late",11,5
28073,28073,"Carrier B","2025-02-15","2025-02-18","2025-02-19",40.29,"Late",4,1
28074,28074,"Carrier C","2025-02-15","2025-02-19","2025-02-26",61.91,"Late",11,7
28075,28075,"Carrier B","2025-02-17","2025-02-20","2025-02-20",51.29,"On Time",3,0
28076,28076,"Carrier D","2025-02-16","2025-02-23","2025-02-24",44.27,"Late",8,1
28077,28077,"Carrier D","2025-02-15","2025-02-20","2025-02-20",25.40,"On Time",5,0
28078,28078,"Carrier A","2025-02-15","2025-02-21","2025-02-21",33.03,"On Time",6,0
28079,28079,"Carrier D","2025-02-17","2025-02-19","2025-02-19",73.05,"On Time",2,0
28080,28080,"Carrier B","2025-02-15","2025-02-20","2025-02-21",31.60,"Late",6,1
28081,28081,"Carrier A","2025-02-17","2025-02-19",NULL,56.96,"Not Delivered",NULL,0
28082,28082,"Carrier B","2025-02-15","2025-02-21","2025-02-21",5.50,"On Time",6,0
28083,28083,"Carrier D","2025-02-15","2025-02-23","2025-02-23",35.70,"On Time",8,0
28084,28084,"Carrier D","2025-02-16","2025-02-20",NULL,25.17,"Not Delivered",NULL,0
28085,28085,"Carrier D","2025-02-15","2025-02-21","2025-02-21",53.72,"On Time",6,0
28086,28086,"Carrier B","2025-02-18","2025-02-24","2025-02-24",70.82,"On Time",6,0
28087,28087,"Carrier C","2025-02-18","2025-02-21","2025-02-21",76.60,"On Time",3,0
28088,28088,"Carrier A","2025-02-16","2025-02-21","2025-02-21",81.58,"On Time",5,0
28089,28089,"Carrier D","2025-02-16","2025-02-19","2025-02-21",34.50,"Late",5,2
28090,28090,"Carrier C","2025-02-18","2025-02-24","2025-02-27",16.61,"Late",9,3
28091,28091,"Carrier B","2025-02-18","2025-02-24","2025-02-24",21.76,"On Time",6,0
28092,28092,"Carrier D","2025-02-18","2025-02-22","2025-02-22",53.72,"On Time",4,0
