shipment_id,order_id,ship_date,expected_delivery_date,actual_delivery_date,carrier,shipping_cost
25526,25526,2025-01-11,2025-01-13,2025-01-12,Carrier C,5.71
25527,25527,2025-01-11,2025-01-17,2025-01-17,Carrier A,83.33
25528,25528,2025-01-09,2025-01-15,2025-01-14,Carrier B,36.32
25529,25529,2025-01-10,2025-01-12,2025-01-12,Carrier D,25.82
25530,25530,2025-01-09,2025-01-13,2025-01-16,Carrier C,67.16
25531,25531,2025-01-11,2025-01-17,2025-01-17,Carrier B,21.55
25532,25532,2025-01-10,2025-01-13,2025-01-13,Carrier C,52.96
25533,25533,2025-01-09,2025-01-16,2025-01-16,Carrier A,14.79
25534,25534,2025-01-11,2025-01-17,2025-01-16,Carrier D,43.23
25535,25535,2025-01-10,2025-01-12,2025-01-13,Carrier C,39.08
25536,25536,2025-01-11,2025-01-14,2025-01-17,Carrier D,84.71
25537,25537,2025-01-11,2025-01-15,2025-01-15,Carrier C,67.91
25538,25538,2025-01-09,2025-01-14,2025-01-14,Carrier C,61.02
25539,25539,2025-01-09,2025-01-13,2025-01-13,Carrier C,65.0
25540,25540,2025-01-09,2025-01-14,2025-01-17,Carrier C,84.3
25541,25541,2025-01-11,2025-01-14,2025-01-15,Carrier B,63.85
25542,25542,2025-01-09,2025-01-14,,Carrier C,28.51
25543,25543,2025-01-09,2025-01-14,2025-01-14,Carrier A,74.22
25544,25544,2025-01-11,2025-01-13,2025-01-15,Carrier B,73.23
25545,25545,2025-01-09,2025-01-16,2025-01-16,Carrier B,30.47
25546,25546,2025-01-11,2025-01-13,2025-01-13,Carrier A,24.41
25547,25547,2025-01-09,2025-01-15,2025-01-15,Carrier A,48.06
25548,25548,2025-01-09,2025-01-13,2025-01-13,Carrier C,68.03
25549,25549,2025-01-11,2025-01-12,2025-01-12,Carrier A,45.24
25550,25550,2025-01-09,2025-01-12,2025-01-10,Carrier D,48.04
25551,25551,2025-01-10,2025-01-13,2025-01-13,Carrier C,7.7
25552,25552,2025-01-09,2025-01-14,2025-01-14,Carrier B,16.27
25553,25553,2025-01-10,2025-01-15,2025-01-15,Carrier A,58.62
25554,25554,2025-01-09,2025-01-13,2025-01-13,Carrier C,80.33
25555,25555,2025-01-10,2025-01-16,2025-01-16,Carrier A,76.59
25556,25556,2025-01-10,2025-01-16,2025-01-17,Carrier C,80.1
25557,25557,2025-01-10,2025-01-13,2025-01-13,Carrier D,25.59
25558,25558,2025-01-11,2025-01-14,,Carrier B,15.57
25559,25559,2025-01-09,2025-01-14,2025-01-14,Carrier D,15.16
25560,25560,2025-01-11,2025-01-14,2025-01-17,Carrier A,48.31
25561,25561,2025-01-10,2025-01-17,2025-01-17,Carrier C,13.24
25562,25562,2025-01-10,2025-01-12,2025-01-12,Carrier A,76.45
25563,25563,2025-01-11,2025-01-16,2025-01-19,Carrier A,73.41
25564,25564,2025-01-11,2025-01-15,2025-01-15,Carrier A,59.14
25565,25565,2025-01-10,2025-01-16,2025-01-16,Carrier D,69.57
25566,25566,2025-01-11,2025-01-13,2025-01-16,Carrier D,23.15
25567,25567,2025-01-10,2025-01-14,2025-01-17,Carrier C,7.77
25568,25568,2025-01-10,2025-01-15,2025-01-15,Carrier A,11.5
25569,25569,2025-01-10,2025-01-14,2025-01-16,Carrier A,27.16
25570,25570,2025-01-10,2025-01-12,2025-01-10,Carrier A,33.71
25571,25571,2025-01-10,2025-01-15,2025-01-18,Carrier D,74.74
25572,25572,2025-01-11,2025-01-12,,Carrier D,71.73
25573,25573,2025-01-09,2025-01-17,2025-01-18,Carrier A,25.71
25574,25574,2025-01-12,2025-01-18,2025-01-18,Carrier A,40.47
25575,25575,2025-01-11,2025-01-15,2025-01-15,Carrier B,63.47
25576,25576,2025-01-12,2025-01-17,2025-01-17,Carrier D,62.59
25577,25577,2025-01-12,2025-01-17,2025-01-17,Carrier D,20.07
25578,25578,2025-01-12,2025-01-17,2025-01-17,Carrier A,82.24
25579,25579,2025-01-12,2025-01-15,2025-01-15,Carrier B,83.27
25580,25580,2025-01-10,2025-01-18,2025-01-18,Carrier A,13.64
25581,25581,2025-01-10,2025-01-14,2025-01-16,Carrier A,40.08
25582,25582,2025-01-12,2025-01-15,2025-01-15,Carrier D,31.21
25583,25583,2025-01-10,2025-01-15,2025-01-15,Carrier A,39.06
25584,25584,2025-01-11,2025-01-17,2025-01-22,Carrier A,14.53
25585,25585,2025-01-11,2025-01-13,2025-01-13,Carrier A,20.24
25586,25586,2025-01-10,2025-01-13,2025-01-15,Carrier B,48.32
25587,25587,2025-01-12,2025-01-18,2025-01-18,Carrier D,51.85
25588,25588,2025-01-10,2025-01-13,2025-01-14,Carrier C,82.3
25589,25589,2025-01-12,2025-01-14,2025-01-12,Carrier A,9.11
25590,25590,2025-01-10,2025-01-16,2025-01-17,Carrier B,42.94
25591,25591,2025-01-12,2025-01-17,2025-01-17,Carrier A,56.99
25592,25592,2025-01-12,2025-01-15,2025-01-15,Carrier C,55.09
25593,25593,2025-01-12,2025-01-13,2025-01-11,Carrier B,46.26
25594,25594,2025-01-12,2025-01-14,2025-01-14,Carrier B,54.7
25595,25595,2025-01-12,2025-01-16,2025-01-18,Carrier D,62.82
25596,25596,2025-01-11,2025-01-17,2025-01-17,Carrier B,49.91
25597,25597,2025-01-12,2025-01-17,,Carrier C,13.51
25598,25598,2025-01-11,2025-01-16,2025-01-14,Carrier C,59.92
25599,25599,2025-01-10,2025-01-18,2025-01-18,Carrier C,72.15
25600,25600,2025-01-10,2025-01-17,2025-01-18,Carrier B,42.22
25601,25601,2025-01-10,2025-01-16,2025-01-14,Carrier D,14.64
25602,25602,2025-01-11,2025-01-15,,Carrier D,67.21
25603,25603,2025-01-12,2025-01-15,,Carrier B,83.41
25604,25604,2025-01-12,2025-01-17,,Carrier D,22.09
25605,25605,2025-01-10,2025-01-16,2025-01-16,Carrier C,35.91
25606,25606,2025-01-10,2025-01-13,2025-01-13,Carrier D,81.9
25607,25607,2025-01-10,2025-01-16,2025-01-16,Carrier C,81.89
25608,25608,2025-01-12,2025-01-17,2025-01-17,Carrier B,32.69
25609,25609,2025-01-12,2025-01-13,2025-01-14,Carrier D,56.39
25610,25610,2025-01-10,2025-01-18,2025-01-17,Carrier C,47.25
25611,25611,2025-01-10,2025-01-15,2025-01-15,Carrier B,29.01
25612,25612,2025-01-11,2025-01-13,2025-01-13,Carrier A,67.17
25613,25613,2025-01-11,2025-01-18,2025-01-18,Carrier B,11.47
25614,25614,2025-01-11,2025-01-18,2025-01-18,Carrier B,36.7
25615,25615,2025-01-11,2025-01-14,2025-01-14,Carrier D,44.09
25616,25616,2025-01-11,2025-01-18,2025-01-19,Carrier A,76.53
25617,25617,2025-01-10,2025-01-18,2025-01-21,Carrier B,39.03
25618,25618,2025-01-12,2025-01-13,2025-01-14,Carrier C,42.45
25619,25619,2025-01-11,2025-01-17,2025-01-16,Carrier B,71.9
25620,25620,2025-01-11,2025-01-16,,Carrier B,15.71
25621,25621,2025-01-10,2025-01-16,2025-01-16,Carrier A,68.49
25622,25622,2025-01-10,2025-01-13,2025-01-13,Carrier D,30.18
25623,25623,2025-01-11,2025-01-18,2025-01-18,Carrier B,76.56
25624,25624,2025-01-11,2025-01-13,2025-01-13,Carrier B,27.4
25625,25625,2025-01-12,2025-01-15,2025-01-15,Carrier A,73.96
25626,25626,2025-01-12,2025-01-13,2025-01-14,Carrier C,36.12
25627,25627,2025-01-10,2025-01-14,2025-01-16,Carrier C,21.05
25628,25628,2025-01-11,2025-01-16,2025-01-16,Carrier D,13.65
25629,25629,2025-01-11,2025-01-18,2025-01-25,Carrier C,23.19
25630,25630,2025-01-10,2025-01-18,2025-01-25,Carrier A,15.41
25631,25631,2025-01-11,2025-01-16,2025-01-21,Carrier B,37.9
25632,25632,2025-01-10,2025-01-17,2025-01-19,Carrier B,61.12
25633,25633,2025-01-10,2025-01-14,2025-01-14,Carrier C,71.98
25634,25634,2025-01-11,2025-01-15,2025-01-15,Carrier A,64.8
25635,25635,2025-01-12,2025-01-14,2025-01-14,Carrier A,46.44
25636,25636,2025-01-13,2025-01-14,2025-01-14,Carrier A,74.63
25637,25637,2025-01-11,2025-01-17,2025-01-18,Carrier C,45.71
25638,25638,2025-01-13,2025-01-14,2025-01-14,Carrier B,51.37
25639,25639,2025-01-13,2025-01-14,,Carrier C,34.5
25640,25640,2025-01-12,2025-01-15,2025-01-15,Carrier D,53.33
25641,25641,2025-01-11,2025-01-14,2025-01-14,Carrier C,51.22
25642,25642,2025-01-12,2025-01-19,2025-01-24,Carrier B,51.07
25643,25643,2025-01-13,2025-01-14,,Carrier B,76.8
25644,25644,2025-01-12,2025-01-19,2025-01-19,Carrier A,16.59
25645,25645,2025-01-11,2025-01-16,,Carrier D,5.54
25646,25646,2025-01-12,2025-01-19,2025-01-19,Carrier B,24.99
25647,25647,2025-01-11,2025-01-18,2025-01-19,Carrier C,72.35
25648,25648,2025-01-13,2025-01-19,2025-01-19,Carrier A,57.19
25649,25649,2025-01-11,2025-01-19,2025-01-18,Carrier D,57.82
25650,25650,2025-01-13,2025-01-15,2025-01-15,Carrier B,62.34
25651,25651,2025-01-13,2025-01-19,2025-01-19,Carrier B,77.64
25652,25652,2025-01-11,2025-01-14,2025-01-19,Carrier A,50.58
25653,25653,2025-01-12,2025-01-15,2025-01-16,Carrier B,63.63
25654,25654,2025-01-12,2025-01-16,2025-01-19,Carrier A,40.78
25655,25655,2025-01-12,2025-01-14,2025-01-19,Carrier B,62.6
25656,25656,2025-01-11,2025-01-15,2025-01-20,Carrier C,5.56
25657,25657,2025-01-11,2025-01-16,,Carrier D,27.24
25658,25658,2025-01-12,2025-01-16,,Carrier D,70.05
25659,25659,2025-01-13,2025-01-16,2025-01-17,Carrier B,79.35
25660,25660,2025-01-11,2025-01-15,2025-01-15,Carrier B,78.45
25661,25661,2025-01-12,2025-01-15,2025-01-17,Carrier D,84.94
25662,25662,2025-01-11,2025-01-19,,Carrier B,82.15
25663,25663,2025-01-13,2025-01-16,2025-01-21,Carrier D,41.11
25664,25664,2025-01-13,2025-01-14,2025-01-14,Carrier C,37.83
25665,25665,2025-01-13,2025-01-15,,Carrier B,77.12
25666,25666,2025-01-11,2025-01-17,2025-01-17,Carrier C,35.98
25667,25667,2025-01-11,2025-01-18,2025-01-18,Carrier C,79.39
25668,25668,2025-01-12,2025-01-19,2025-01-19,Carrier A,58.52
25669,25669,2025-01-11,2025-01-17,2025-01-18,Carrier B,9.08
25670,25670,2025-01-11,2025-01-14,2025-01-14,Carrier C,8.24
25671,25671,2025-01-12,2025-01-19,2025-01-19,Carrier D,59.36
25672,25672,2025-01-12,2025-01-19,,Carrier B,38.0
25673,25673,2025-01-12,2025-01-15,2025-01-20,Carrier C,56.25
25674,25674,2025-01-12,2025-01-15,2025-01-17,Carrier A,16.29
25675,25675,2025-01-12,2025-01-16,,Carrier C,56.53
25676,25676,2025-01-13,2025-01-14,2025-01-14,Carrier B,47.06
25677,25677,2025-01-11,2025-01-16,2025-01-15,Carrier C,49.9
25678,25678,2025-01-12,2025-01-18,2025-01-18,Carrier A,40.04
25679,25679,2025-01-13,2025-01-18,2025-01-16,Carrier B,6.9
25680,25680,2025-01-12,2025-01-17,2025-01-16,Carrier A,49.84
25681,25681,2025-01-12,2025-01-16,2025-01-16,Carrier D,75.96
25682,25682,2025-01-11,2025-01-15,2025-01-15,Carrier D,67.13
25683,25683,2025-01-12,2025-01-17,2025-01-20,Carrier C,41.41
25684,25684,2025-01-13,2025-01-16,2025-01-16,Carrier C,35.46
25685,25685,2025-01-11,2025-01-17,2025-01-17,Carrier A,27.49
25686,25686,2025-01-12,2025-01-17,2025-01-17,Carrier B,82.29
25687,25687,2025-01-11,2025-01-18,2025-01-18,Carrier D,23.17
25688,25688,2025-01-13,2025-01-14,2025-01-13,Carrier A,46.2
25689,25689,2025-01-11,2025-01-18,2025-01-19,Carrier C,26.26
25690,25690,2025-01-11,2025-01-19,2025-01-19,Carrier A,76.42
25691,25691,2025-01-13,2025-01-17,2025-01-17,Carrier D,7.17
25692,25692,2025-01-13,2025-01-14,2025-01-14,Carrier B,64.42
25693,25693,2025-01-12,2025-01-14,2025-01-14,Carrier D,9.87
25694,25694,2025-01-13,2025-01-16,2025-01-16,Carrier C,9.96
25695,25695,2025-01-14,2025-01-15,2025-01-20,Carrier B,62.47
25696,25696,2025-01-14,2025-01-20,2025-01-18,Carrier B,14.8
25697,25697,2025-01-14,2025-01-15,,Carrier D,28.18
25698,25698,2025-01-12,2025-01-19,2025-01-19,Carrier D,84.25
25699,25699,2025-01-12,2025-01-17,2025-01-17,Carrier D,56.5
25700,25700,2025-01-13,2025-01-18,2025-01-19,Carrier B,67.81
25701,25701,2025-01-13,2025-01-16,2025-01-16,Carrier B,66.73
25702,25702,2025-01-13,2025-01-19,2025-01-19,Carrier B,25.2
25703,25703,2025-01-14,2025-01-16,2025-01-16,Carrier A,51.8
25704,25704,2025-01-14,2025-01-17,2025-01-19,Carrier D,29.8
25705,25705,2025-01-12,2025-01-16,2025-01-16,Carrier A,58.07
25706,25706,2025-01-12,2025-01-20,2025-01-25,Carrier A,51.29
25707,25707,2025-01-13,2025-01-17,2025-01-17,Carrier B,51.13
25708,25708,2025-01-13,2025-01-18,2025-01-20,Carrier A,28.11
25709,25709,2025-01-13,2025-01-20,2025-01-21,Carrier C,77.65
25710,25710,2025-01-12,2025-01-19,2025-01-19,Carrier C,75.69
25711,25711,2025-01-13,2025-01-20,2025-01-20,Carrier B,9.77
25712,25712,2025-01-13,2025-01-18,2025-01-18,Carrier A,57.16
25713,25713,2025-01-13,2025-01-17,2025-01-18,Carrier A,81.34
25714,25714,2025-01-13,2025-01-18,,Carrier D,59.18
25715,25715,2025-01-12,2025-01-18,,Carrier D,78.12
25716,25716,2025-01-12,2025-01-15,2025-01-15,Carrier C,61.29
25717,25717,2025-01-14,2025-01-20,2025-01-25,Carrier A,29.57
25718,25718,2025-01-12,2025-01-20,2025-01-20,Carrier B,70.84
25719,25719,2025-01-13,2025-01-16,2025-01-16,Carrier D,68.85
25720,25720,2025-01-13,2025-01-19,2025-01-19,Carrier D,23.06
25721,25721,2025-01-14,2025-01-18,2025-01-21,Carrier A,19.21
25722,25722,2025-01-13,2025-01-15,2025-01-16,Carrier A,44.2
25723,25723,2025-01-12,2025-01-18,2025-01-20,Carrier D,83.84
25724,25724,2025-01-13,2025-01-17,2025-01-18,Carrier B,32.52
25725,25725,2025-01-14,2025-01-20,2025-01-20,Carrier C,75.0
25726,25726,2025-01-14,2025-01-20,2025-01-20,Carrier A,76.72
25727,25727,2025-01-12,2025-01-17,2025-01-17,Carrier A,30.13
25728,25728,2025-01-13,2025-01-20,2025-01-20,Carrier A,60.25
25729,25729,2025-01-14,2025-01-20,2025-01-20,Carrier B,33.8
25730,25730,2025-01-13,2025-01-17,2025-01-17,Carrier D,13.71
25731,25731,2025-01-13,2025-01-19,2025-01-18,Carrier C,10.14
25732,25732,2025-01-14,2025-01-17,,Carrier C,38.57
25733,25733,2025-01-14,2025-01-18,2025-01-18,Carrier D,7.43
25734,25734,2025-01-12,2025-01-20,2025-01-22,Carrier D,5.98
25735,25735,2025-01-12,2025-01-15,2025-01-15,Carrier C,12.87
25736,25736,2025-01-14,2025-01-18,2025-01-25,Carrier B,65.41
25737,25737,2025-01-12,2025-01-16,2025-01-16,Carrier C,8.18
25738,25738,2025-01-12,2025-01-17,2025-01-19,Carrier C,53.36
25739,25739,2025-01-14,2025-01-20,2025-01-20,Carrier A,72.29
25740,25740,2025-01-13,2025-01-15,2025-01-15,Carrier B,8.77
25741,25741,2025-01-14,2025-01-15,2025-01-15,Carrier B,61.95
25742,25742,2025-01-12,2025-01-20,2025-01-20,Carrier B,55.5
25743,25743,2025-01-12,2025-01-19,2025-01-19,Carrier D,63.87
25744,25744,2025-01-13,2025-01-15,2025-01-14,Carrier D,15.56
25745,25745,2025-01-12,2025-01-17,2025-01-17,Carrier D,38.34
25746,25746,2025-01-13,2025-01-19,2025-01-20,Carrier B,19.81
25747,25747,2025-01-14,2025-01-18,2025-01-18,Carrier A,71.63
25748,25748,2025-01-12,2025-01-15,2025-01-15,Carrier C,82.96
25749,25749,2025-01-13,2025-01-15,2025-01-15,Carrier D,29.42
25750,25750,2025-01-12,2025-01-18,2025-01-18,Carrier D,14.13
25751,25751,2025-01-14,2025-01-16,2025-01-16,Carrier C,64.34
25752,25752,2025-01-12,2025-01-16,2025-01-16,Carrier D,45.5
25753,25753,2025-01-13,2025-01-17,,Carrier A,65.97
25754,25754,2025-01-13,2025-01-15,2025-01-15,Carrier C,80.79
25755,25755,2025-01-14,2025-01-16,2025-01-16,Carrier C,20.9
25756,25756,2025-01-13,2025-01-17,2025-01-22,Carrier B,67.43
25757,25757,2025-01-12,2025-01-20,2025-01-20,Carrier D,63.28
25758,25758,2025-01-13,2025-01-17,2025-01-17,Carrier D,83.02
25759,25759,2025-01-15,2025-01-20,2025-01-20,Carrier D,31.31
25760,25760,2025-01-15,2025-01-17,2025-01-20,Carrier A,39.76
25761,25761,2025-01-15,2025-01-21,2025-01-21,Carrier A,9.23
25762,25762,2025-01-15,2025-01-16,2025-01-16,Carrier A,28.49
25763,25763,2025-01-14,2025-01-18,2025-01-18,Carrier D,66.13
25764,25764,2025-01-15,2025-01-20,,Carrier B,46.43
25765,25765,2025-01-13,2025-01-21,2025-01-22,Carrier B,41.99
25766,25766,2025-01-13,2025-01-19,2025-01-22,Carrier A,28.92
25767,25767,2025-01-13,2025-01-16,,Carrier B,69.12
25768,25768,2025-01-15,2025-01-19,2025-01-19,Carrier A,18.7
25769,25769,2025-01-15,2025-01-18,2025-01-23,Carrier D,31.27
25770,25770,2025-01-14,2025-01-19,2025-01-19,Carrier C,71.12
25771,25771,2025-01-14,2025-01-19,2025-01-19,Carrier A,70.25
25772,25772,2025-01-14,2025-01-18,2025-01-19,Carrier B,53.34
25773,25773,2025-01-15,2025-01-18,2025-01-19,Carrier C,41.79
25774,25774,2025-01-14,2025-01-16,2025-01-16,Carrier D,81.48
25775,25775,2025-01-15,2025-01-21,2025-01-21,Carrier B,36.17
25776,25776,2025-01-13,2025-01-18,2025-01-19,Carrier B,49.76
25777,25777,2025-01-15,2025-01-18,2025-01-18,Carrier A,44.28
25778,25778,2025-01-14,2025-01-16,2025-01-16,Carrier C,47.91
25779,25779,2025-01-15,2025-01-20,2025-01-20,Carrier B,58.7
25780,25780,2025-01-14,2025-01-18,2025-01-18,Carrier C,73.75
25781,25781,2025-01-14,2025-01-20,2025-01-20,Carrier C,7.57
25782,25782,2025-01-13,2025-01-19,2025-01-26,Carrier D,75.2
25783,25783,2025-01-15,2025-01-16,2025-01-19,Carrier A,53.55
25784,25784,2025-01-13,2025-01-18,2025-01-18,Carrier D,73.56
25785,25785,2025-01-13,2025-01-21,2025-01-22,Carrier C,25.9
25786,25786,2025-01-15,2025-01-16,2025-01-16,Carrier D,9.61
25787,25787,2025-01-15,2025-01-18,2025-01-18,Carrier B,42.98
25788,25788,2025-01-15,2025-01-20,2025-01-20,Carrier D,21.09
25789,25789,2025-01-14,2025-01-18,2025-01-17,Carrier D,56.93
25790,25790,2025-01-14,2025-01-18,2025-01-18,Carrier B,8.46
25791,25791,2025-01-14,2025-01-19,,Carrier C,76.93
25792,25792,2025-01-15,2025-01-21,2025-01-22,Carrier B,54.32
25793,25793,2025-01-15,2025-01-18,2025-01-19,Carrier A,47.75
25794,25794,2025-01-14,2025-01-21,2025-01-21,Carrier B,26.1
25795,25795,2025-01-13,2025-01-18,2025-01-18,Carrier A,10.86
25796,25796,2025-01-14,2025-01-20,2025-01-23,Carrier D,23.82
25797,25797,2025-01-13,2025-01-18,2025-01-21,Carrier B,20.62
25798,25798,2025-01-13,2025-01-21,2025-01-21,Carrier D,68.54
25799,25799,2025-01-13,2025-01-21,2025-01-24,Carrier A,70.72
25800,25800,2025-01-13,2025-01-17,2025-01-20,Carrier A,64.42
25801,25801,2025-01-13,2025-01-21,2025-01-24,Carrier D,83.71
25802,25802,2025-01-13,2025-01-16,2025-01-16,Carrier C,27.84
25803,25803,2025-01-14,2025-01-21,2025-01-26,Carrier D,16.43
25804,25804,2025-01-14,2025-01-18,2025-01-18,Carrier D,32.97
25805,25805,2025-01-13,2025-01-18,2025-01-21,Carrier D,8.05
25806,25806,2025-01-14,2025-01-20,2025-01-20,Carrier C,53.26
25807,25807,2025-01-14,2025-01-16,2025-01-17,Carrier D,60.85
25808,25808,2025-01-13,2025-01-18,2025-01-18,Carrier D,72.43
25809,25809,2025-01-15,2025-01-16,,Carrier C,68.02
25810,25810,2025-01-15,2025-01-16,2025-01-16,Carrier C,20.48
25811,25811,2025-01-15,2025-01-17,2025-01-18,Carrier C,81.48
25812,25812,2025-01-14,2025-01-16,,Carrier B,24.39
25813,25813,2025-01-15,2025-01-16,2025-01-16,Carrier D,32.14
25814,25814,2025-01-14,2025-01-19,2025-01-19,Carrier B,37.48
25815,25815,2025-01-15,2025-01-17,2025-01-20,Carrier A,17.25
25816,25816,2025-01-15,2025-01-20,2025-01-20,Carrier D,45.59
25817,25817,2025-01-13,2025-01-17,2025-01-22,Carrier A,32.01
25818,25818,2025-01-15,2025-01-19,2025-01-19,Carrier D,6.2
25819,25819,2025-01-13,2025-01-20,2025-01-20,Carrier B,53.54
25820,25820,2025-01-15,2025-01-16,2025-01-17,Carrier A,51.41
25821,25821,2025-01-13,2025-01-19,2025-01-18,Carrier C,56.1
25822,25822,2025-01-15,2025-01-18,2025-01-18,Carrier D,72.32
25823,25823,2025-01-15,2025-01-18,2025-01-23,Carrier D,8.71
25824,25824,2025-01-14,2025-01-18,2025-01-19,Carrier C,24.11
25825,25825,2025-01-13,2025-01-21,2025-01-21,Carrier C,36.14
25826,25826,2025-01-13,2025-01-20,2025-01-25,Carrier B,34.78
25827,25827,2025-01-13,2025-01-20,2025-01-20,Carrier B,21.41
25828,25828,2025-01-14,2025-01-19,2025-01-21,Carrier C,35.32
25829,25829,2025-01-14,2025-01-20,2025-01-27,Carrier D,18.03
25830,25830,2025-01-15,2025-01-19,2025-01-20,Carrier C,39.96
25831,25831,2025-01-16,2025-01-18,,Carrier C,36.11
25832,25832,2025-01-14,2025-01-20,2025-01-20,Carrier B,15.3
25833,25833,2025-01-16,2025-01-17,2025-01-18,Carrier D,31.75
25834,25834,2025-01-16,2025-01-20,2025-01-21,Carrier B,80.33
25835,25835,2025-01-14,2025-01-22,2025-01-22,Carrier D,71.57
25836,25836,2025-01-16,2025-01-17,,Carrier D,65.42
25837,25837,2025-01-15,2025-01-19,2025-01-19,Carrier A,72.52
25838,25838,2025-01-15,2025-01-18,,Carrier B,52.65
25839,25839,2025-01-14,2025-01-22,2025-01-22,Carrier A,58.27
25840,25840,2025-01-16,2025-01-18,2025-01-18,Carrier D,45.57
25841,25841,2025-01-14,2025-01-17,2025-01-17,Carrier B,66.33
25842,25842,2025-01-15,2025-01-18,2025-01-18,Carrier B,20.35
25843,25843,2025-01-14,2025-01-19,2025-01-19,Carrier D,66.66
25844,25844,2025-01-15,2025-01-20,2025-01-20,Carrier B,53.11
25845,25845,2025-01-16,2025-01-22,2025-01-24,Carrier A,26.13
25846,25846,2025-01-14,2025-01-19,,Carrier B,13.48
25847,25847,2025-01-16,2025-01-20,2025-01-23,Carrier B,13.05
25848,25848,2025-01-15,2025-01-20,2025-01-20,Carrier B,41.81
25849,25849,2025-01-16,2025-01-22,2025-01-22,Carrier B,34.35
25850,25850,2025-01-14,2025-01-20,2025-01-20,Carrier A,45.82
25851,25851,2025-01-15,2025-01-19,2025-01-20,Carrier B,7.4
25852,25852,2025-01-15,2025-01-22,2025-01-24,Carrier B,82.63
25853,25853,2025-01-16,2025-01-22,2025-01-22,Carrier A,81.13
25854,25854,2025-01-15,2025-01-22,2025-01-22,Carrier C,18.0
25855,25855,2025-01-16,2025-01-17,2025-01-17,Carrier A,60.83
25856,25856,2025-01-15,2025-01-18,2025-01-18,Carrier A,83.13
25857,25857,2025-01-16,2025-01-22,2025-01-25,Carrier C,27.62
25858,25858,2025-01-15,2025-01-21,2025-01-24,Carrier C,54.52
25859,25859,2025-01-16,2025-01-22,2025-01-23,Carrier B,44.72
25860,25860,2025-01-16,2025-01-17,2025-01-19,Carrier B,65.03
25861,25861,2025-01-14,2025-01-17,2025-01-17,Carrier A,71.77
25862,25862,2025-01-14,2025-01-20,2025-01-20,Carrier B,67.91
25863,25863,2025-01-15,2025-01-18,2025-01-19,Carrier C,11.04
25864,25864,2025-01-15,2025-01-17,2025-01-18,Carrier D,23.81
25865,25865,2025-01-14,2025-01-21,2025-01-21,Carrier D,78.77
25866,25866,2025-01-15,2025-01-22,2025-01-23,Carrier D,45.52
25867,25867,2025-01-16,2025-01-22,2025-01-20,Carrier A,73.12
25868,25868,2025-01-14,2025-01-19,2025-01-20,Carrier B,80.82
25869,25869,2025-01-15,2025-01-18,,Carrier B,54.67
25870,25870,2025-01-16,2025-01-18,2025-01-17,Carrier A,54.88
25871,25871,2025-01-14,2025-01-18,2025-01-19,Carrier B,55.98
25872,25872,2025-01-15,2025-01-18,2025-01-19,Carrier D,68.99
25873,25873,2025-01-16,2025-01-17,2025-01-17,Carrier B,56.79
25874,25874,2025-01-14,2025-01-18,2025-01-17,Carrier B,39.45
25875,25875,2025-01-14,2025-01-19,2025-01-21,Carrier A,27.44
25876,25876,2025-01-15,2025-01-18,2025-01-17,Carrier D,63.4
25877,25877,2025-01-14,2025-01-19,,Carrier A,21.25
25878,25878,2025-01-16,2025-01-21,2025-01-23,Carrier D,49.41
25879,25879,2025-01-15,2025-01-21,2025-01-21,Carrier B,42.8
25880,25880,2025-01-15,2025-01-19,2025-01-19,Carrier B,17.72
25881,25881,2025-01-14,2025-01-18,2025-01-17,Carrier A,28.85
25882,25882,2025-01-16,2025-01-22,2025-01-23,Carrier B,47.78
25883,25883,2025-01-16,2025-01-19,2025-01-19,Carrier C,19.15
25884,25884,2025-01-15,2025-01-19,2025-01-19,Carrier A,36.91
25885,25885,2025-01-16,2025-01-22,2025-01-22,Carrier A,65.45
25886,25886,2025-01-15,2025-01-21,,Carrier B,31.0
25887,25887,2025-01-15,2025-01-20,2025-01-20,Carrier B,73.42
25888,25888,2025-01-15,2025-01-18,2025-01-19,Carrier A,54.91
25889,25889,2025-01-17,2025-01-20,2025-01-20,Carrier A,34.07
25890,25890,2025-01-17,2025-01-18,2025-01-18,Carrier B,81.43
25891,25891,2025-01-15,2025-01-19,2025-01-18,Carrier A,38.76
25892,25892,2025-01-15,2025-01-21,2025-01-21,Carrier A,75.74
25893,25893,2025-01-15,2025-01-20,2025-01-18,Carrier D,48.95
25894,25894,2025-01-17,2025-01-23,2025-01-22,Carrier C,40.06
